profile,profile_label,coef1_re,coef1_im,coef3_re,coef3_im,index,input_i,input_q,input_magnitude,output_i,output_q,output_magnitude,phase_shift_deg
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,170,20039,0,20039.0,8015,1499,8153.969953341746,10.593324695350555
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,171,20156,0,20156.0,8062,1525,8204.966118150642,10.7114540462417
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,172,20273,0,20273.0,8109,1552,8256.184651520338,10.834939744061828
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,173,20391,0,20391.0,8156,1579,8307.441062084039,10.95690220396812
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,174,20508,0,20508.0,8203,1607,8358.926844996313,11.084095087011756
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,175,20625,0,20625.0,8250,1634,8410.258973420498,11.203047457606516
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,176,20742,0,20742.0,8297,1662,8461.823266885216,11.327195438099553
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,177,20859,0,20859.0,8343,1691,8512.64529978784,11.457771783424818
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,178,20977,0,20977.0,8391,1719,8565.269522904693,11.577557468673646
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,179,21094,0,21094.0,8437,1748,8616.175079465365,11.705087504123043
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,180,21211,0,21211.0,8484,1778,8668.306639707665,11.836233035572068
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,181,21328,0,21328.0,8531,1807,8720.275798390783,11.959382254186124
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,182,21445,0,21445.0,8578,1837,8772.494115130543,12.087458425966739
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,183,21562,0,21562.0,8625,1867,8824.755747328081,12.214018248268154
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,184,21680,0,21680.0,8672,1898,8877.273680584598,12.345392395204414
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,185,21797,0,21797.0,8719,1929,8929.837736487712,12.475220592386677
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,186,21914,0,21914.0,8765,1960,8981.471204652387,12.604920649663192
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,187,22031,0,22031.0,8812,1992,9034.346019496928,12.737925507146139
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,188,22148,0,22148.0,8859,2024,9087.268951670794,12.869381864284746
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,189,22266,0,22266.0,8906,2056,9140.239165361047,12.99931524691992
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,190,22383,0,22383.0,8953,2089,9193.483017877392,13.133820000077359
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,191,22500,0,22500.0,9000,2122,9246.776951997923,13.266775038708463
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,192,22617,0,22617.0,9047,2155,9300.12010675131,13.398205584846977
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,193,22734,0,22734.0,9093,2189,9352.773385472354,13.535525485039726
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,194,22852,0,22852.0,9141,2223,9407.423132824419,13.668428140195388
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,195,22969,0,22969.0,9187,2257,9460.180653666186,13.802684219560648
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,196,23086,0,23086.0,9234,2292,9514.20096487351,13.939845031102324
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,197,23203,0,23203.0,9281,2327,9568.27518416982,14.075456309307437
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,198,23320,0,23320.0,9328,2362,9622.40240272667,14.20954267080084
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,199,23438,0,23438.0,9375,2398,9676.829491109162,14.34786464091617
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,200,23555,0,23555.0,9422,2434,9731.312347263343,14.484638549851955
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,201,23672,0,23672.0,9469,2471,9786.102492821134,14.625553949804624
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,202,23789,0,23789.0,9515,2508,9839.984197141783,14.766383344885151
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,203,23906,0,23906.0,9562,2545,9894.891055489192,14.90418853684086
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,204,24023,0,24023.0,9609,2582,9949.854521549549,15.040472025154983
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,205,24141,0,24141.0,9656,2621,10005.39739340722,15.186310964387802
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,206,24258,0,24258.0,9703,2659,10060.740032423062,15.325046391568684
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,207,24375,0,24375.0,9750,2698,10116.407662802048,15.46772170870404
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,208,24492,0,24492.0,9797,2737,10172.137336862888,15.60883455400811
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,209,24609,0,24609.0,9843,2776,10226.965581246473,15.749929344342533
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,210,24727,0,24727.0,9891,2816,10284.052557236373,15.891826287367877
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,211,24844,0,24844.0,9937,2856,10339.27971379051,16.035216634592576
