coef1_index,coef3_index,coef1,coef3,index,input_i,output_i,output_q,gain_linear,compression_db,saturated
1,1,0.55,-0.35,43,10157,5245,0,0.5163926356207542,-0.5402951821854086,0
1,1,0.55,-0.35,44,10394,5351,0,0.5148162401385414,-0.566851213988807,0
1,1,0.55,-0.35,45,10630,5455,0,0.5131702728127939,-0.5946661757158114,0
1,1,0.55,-0.35,46,10866,5558,0,0.511503773237622,-0.6229191488640672,0
1,1,0.55,-0.35,47,11102,5660,0,0.5098180508016573,-0.6515918198884968,0
1,1,0.55,-0.35,48,11339,5761,0,0.5080694946644325,-0.6814335851030123,0
1,1,0.55,-0.35,49,11575,5861,0,0.5063498920086393,-0.7108815499045258,0
1,1,0.55,-0.35,50,11811,5959,0,0.5045296757260181,-0.7421616654391926,0
1,1,0.55,-0.35,51,12047,6056,0,0.5026977670789408,-0.7737568607331042,0
1,1,0.55,-0.35,52,12283,6151,0,0.5007734266872914,-0.8070704802195471,0
1,1,0.55,-0.35,53,12520,6246,0,0.4988817891373802,-0.8399429633417109,0
1,1,0.55,-0.35,54,12756,6339,0,0.4969426152398871,-0.8737711597160049,0
1,1,0.55,-0.35,55,12992,6431,0,0.494996921182266,-0.9078460300237343,0
1,1,0.55,-0.35,56,13228,6521,0,0.49296945872391895,-0.9434957044212027,0
1,1,0.55,-0.35,57,13465,6610,0,0.4909023393984404,-0.9799939489748684,0
1,1,0.55,-0.35,58,13701,6697,0,0.4887964382161886,-1.0173353315467595,0
1,1,0.55,-0.35,59,13937,6783,0,0.48669010547463587,-1.054845643269973,0
1,1,0.55,-0.35,60,14173,6867,0,0.48451280603965285,-1.0937907783396068,0
1,1,0.55,-0.35,61,14409,6950,0,0.4823374279963911,-1.132876719107304,0
1,1,0.55,-0.35,62,14646,7031,0,0.4800628157858801,-1.1739346210466488,0
1,1,0.55,-0.35,63,14882,7111,0,0.47782556108049995,-1.2145084149624337,0
1,1,0.55,-0.35,64,15118,7188,0,0.47545971689376904,-1.2576214351073658,0
1,1,0.55,-0.35,65,15354,7265,0,0.47316660153705875,-1.2996143364728634,0
1,1,0.55,-0.35,66,15591,7339,0,0.4707202873452633,-1.344637660594955,0
1,1,0.55,-0.35,67,15827,7412,0,0.4683136412459721,-1.3891598179922207,0
1,1,0.55,-0.35,68,16063,7483,0,0.46585320301313576,-1.4349142664632244,0
1,1,0.55,-0.35,69,16299,7553,0,0.4634026627400454,-1.4807254848614047,0
1,1,0.55,-0.35,70,16535,7620,0,0.4608406410644088,-1.5288805419395124,0
1,1,0.55,-0.35,71,16772,7686,0,0.4582637729549249,-1.5775854558011015,0
1,1,0.55,-0.35,72,17008,7750,0,0.4556679209783631,-1.6269268771953138,0
1,1,0.55,-0.35,73,17244,7813,0,0.45308513106007886,-1.6762997811825726,0
1,1,0.55,-0.35,74,17480,7873,0,0.45040045766590386,-1.7279195208643825,0
1,1,0.55,-0.35,75,17717,7931,0,0.447649150533386,-1.781140689634229,0
1,1,0.55,-0.35,76,17953,7988,0,0.4449395644182031,-1.8338754774731505,0
1,1,0.55,-0.35,77,18189,8042,0,0.442135356534169,-1.8887910674918198,0
1,1,0.55,-0.35,78,18425,8095,0,0.43934871099050204,-1.9437088525710196,0
1,1,0.55,-0.35,79,18661,8145,0,0.43647178607791653,-2.0007724683436874,0
1,1,0.55,-0.35,80,18898,8194,0,0.43359085617525667,-2.058293684463589,0
1,1,0.55,-0.35,81,19134,8240,0,0.4306470157834222,-2.117467142326829,0
1,1,0.55,-0.35,82,19370,8284,0,0.42767165720185857,-2.1776865936910053,0
1,1,0.55,-0.35,83,19606,8326,0,0.42466591859634806,-2.2389478187605456,0
1,1,0.55,-0.35,84,19843,8367,0,0.4216600312452754,-2.300647251667638,0
1,1,0.55,-0.35,85,20079,8404,0,0.4185467403755167,-2.3650167035220417,0
1,1,0.55,-0.35,86,20315,8440,0,0.41545655919271474,-2.429383584472596,0
1,1,0.55,-0.35,87,20551,8474,0,0.4123400321152255,-2.4947859754244157,0
1,1,0.55,-0.35,88,20787,8505,0,0.40914994948766054,-2.562245945826762,0
1,1,0.55,-0.35,89,21024,8534,0,0.4059170471841705,-2.631150170864958,0
1,1,0.55,-0.35,90,21260,8560,0,0.4026340545625588,-2.701685893939583,0
1,1,0.55,-0.35,91,21496,8585,0,0.3993766282098995,-2.772243062300624,0
1,1,0.55,-0.35,92,21732,8607,0,0.39605190502484816,-2.8448538516575357,0
1,1,0.55,-0.35,93,21969,8626,0,0.392644180436069,-2.9199126846687005,0
1,1,0.55,-0.35,94,22205,8644,0,0.38928169331231705,-2.9946163697069093,0
1,1,0.55,-0.35,95,22441,8658,0,0.3858116839713025,-3.072388468983224,0
1,1,0.55,-0.35,96,22677,8671,0,0.38236980200202847,-3.150224260492002,0
1,1,0.55,-0.35,97,22913,8681,0,0.3788678915899271,-3.2301399614352837,0
1,1,0.55,-0.35,98,23150,8688,0,0.3752915766738661,-3.3125196459210926,0
1,1,0.55,-0.35,99,23386,8693,0,0.3717181219533054,-3.3956212981436007,0
1,1,0.55,-0.35,100,23622,8695,0,0.36808906951147236,-3.4808375604399275,0
1,1,0.55,-0.35,101,23858,8695,0,0.3644479839047699,-3.5671849419143036,0
1,1,0.55,-0.35,102,24094,8692,0,0.36075371461774713,-3.6556797508833156,0
1,1,0.55,-0.35,103,24331,8687,0,0.35703423615963176,-3.745698728030482,0
1,1,0.55,-0.35,104,24567,8678,0,0.35323808360809217,-3.8385455845376857,0
1,1,0.55,-0.35,105,24803,8668,0,0.34947385396927794,-3.9316021962159917,0
1,1,0.55,-0.35,106,25039,8654,0,0.34562083150285555,-4.027897769747508,0
1,1,0.55,-0.35,107,25276,8638,0,0.3417471118847919,-4.125798923346504,0
1,1,0.55,-0.35,108,25512,8619,0,0.3378410159924741,-4.225648494202947,0
1,1,0.55,-0.35,109,25748,8597,0,0.33389001087463105,-4.327827458110609,0
1,1,0.55,-0.35,110,25984,8572,0,0.3298953201970443,-4.432372887562893,0
1,1,0.55,-0.35,111,26220,8545,0,0.3258962623951182,-4.538308389683285,0
1,1,0.55,-0.35,112,26457,8514,0,0.3218051933325774,-4.648035013369247,0
1,1,0.55,-0.35,113,26693,8481,0,0.31772374779904844,-4.758902448752888,0
1,1,0.55,-0.35,114,26929,8445,0,0.31360243603550075,-4.872307432017985,0
1,1,0.55,-0.35,115,27165,8406,0,0.30944229707344006,-4.988302457743518,0
1,1,0.55,-0.35,116,27402,8364,0,0.3052331946573243,-5.1072607406372885,0
1,1,0.55,-0.35,117,27638,8319,0,0.3009986250814097,-5.228605747668901,0
1,1,0.55,-0.35,118,27874,8271,0,0.29672813374470836,-5.352721481341317,0
1,1,0.55,-0.35,119,28110,8220,0,0.29242262540021347,-5.479676545084894,0
1,1,0.55,-0.35,120,28346,8166,0,0.2880829746701475,-5.609544127763772,0
1,1,0.55,-0.35,121,28583,8108,0,0.2836651156281706,-5.743777369456322,0
1,1,0.55,-0.35,122,28819,8048,0,0.2792602102779416,-5.879714769734904,0
1,1,0.55,-0.35,123,29055,7985,0,0.2748236103940802,-6.0188151697428935,0
1,1,0.55,-0.35,124,29291,7918,0,0.27032194189341435,-6.1622700119394205,0
1,1,0.55,-0.35,125,29528,7848,0,0.26578163099431046,-6.3093967400512625,0
1,1,0.55,-0.35,126,29764,7775,0,0.26122160999865607,-6.459713947069908,0
1,1,0.55,-0.35,127,30000,7698,0,0.2566,-6.614762942958895,0
1,2,0.55,0.0,0,0,0,0,0.0,0.0,0
1,2,0.55,0.0,1,236,130,0,0.5508474576271186,0.0,0
1,2,0.55,0.0,2,472,260,0,0.5508474576271186,0.0,0
1,2,0.55,0.0,3,709,390,0,0.5500705218617772,0.0,0
1,2,0.55,0.0,4,945,520,0,0.5502645502645502,0.0,0
1,2,0.55,0.0,5,1181,650,0,0.550381033022862,0.0,0
1,2,0.55,0.0,6,1417,779,0,0.5497529992942837,-0.009917032084735242,0
1,2,0.55,0.0,7,1654,910,0,0.5501813784764208,-0.003151438495501843,0
1,2,0.55,0.0,8,1890,1039,0,0.5497354497354497,-0.010194312908150427,0
1,2,0.55,0.0,9,2126,1169,0,0.5498588899341487,-0.008244161095572562,0
1,2,0.55,0.0,10,2362,1299,0,0.5499576629974597,-0.0066840246761785335,0
1,2,0.55,0.0,11,2598,1429,0,0.5500384911470362,-0.005407539507593346,0
1,2,0.55,0.0,12,2835,1559,0,0.5499118165784832,-0.007408141388490455,0
1,2,0.55,0.0,13,3071,1689,0,0.5499837186584174,-0.006272518028020941,0
1,2,0.55,0.0,14,3307,1819,0,0.5500453583308135,-0.005299097591201213,0
1,2,0.55,0.0,15,3543,1949,0,0.5500987863392605,-0.004455444897932664,0
1,2,0.55,0.0,16,3780,2079,0,0.55,-0.006015390701938296,0
1,2,0.55,0.0,17,4016,2209,0,0.5500498007968128,-0.00522894589737526,0
1,2,0.55,0.0,18,4252,2339,0,0.5500940733772343,-0.0045298614289375145,0
1,2,0.55,0.0,19,4488,2468,0,0.5499108734402852,-0.007423038324834342,0
1,2,0.55,0.0,20,4724,2598,0,0.5499576629974597,-0.0066840246761785335,0
1,2,0.55,0.0,21,4961,2728,0,0.549889135254989,-0.007766401621700512,0
1,2,0.55,0.0,22,5197,2858,0,0.5499326534539157,-0.007079027944977136,0
1,2,0.55,0.0,23,5433,2988,0,0.5499723909442297,-0.006451418394009573,0
1,2,0.55,0.0,24,5669,3118,0,0.5500088198976892,-0.005876103349758661,0
1,2,0.55,0.0,25,5906,3248,0,0.5499492041991195,-0.006817621785254593,0
1,2,0.55,0.0,26,6142,3378,0,0.5499837186584174,-0.006272518028020941,0
1,2,0.55,0.0,27,6378,3508,0,0.5500156788962057,-0.005767784845564871,0
1,2,0.55,0.0,28,6614,3638,0,0.5500453583308135,-0.005299097591201213,0
1,2,0.55,0.0,29,6850,3767,0,0.54992700729927,-0.007168206369975245,0
1,2,0.55,0.0,30,7087,3898,0,0.550021165514322,-0.005681140185094538,0
1,2,0.55,0.0,31,7323,4028,0,0.5500477946196913,-0.005260625692229576,0
1,2,0.55,0.0,32,7559,4157,0,0.5499404683159148,-0.006955597291898791,0
1,2,0.55,0.0,33,7795,4287,0,0.5499679281590764,-0.0065219008713719205,0
1,2,0.55,0.0,34,8031,4417,0,0.5499937741252646,-0.0061137135508946465,0
1,2,0.55,0.0,35,8268,4547,0,0.5499516207063377,-0.006779455589664003,0
1,2,0.55,0.0,36,8504,4677,0,0.5499764816556915,-0.006386812721540107,0
1,2,0.55,0.0,37,8740,4807,0,0.55,-0.006015390701938296,0
1,2,0.55,0.0,38,8976,4937,0,0.5500222816399287,-0.005663514437917,0
1,2,0.55,0.0,39,9213,5067,0,0.5499837186584174,-0.006272518028020941,0
1,2,0.55,0.0,40,9449,5197,0,0.550005291565245,-0.005931823918972328,0
1,2,0.55,0.0,41,9685,5327,0,0.5500258131130614,-0.0056077459928150445,0
1,2,0.55,0.0,42,9921,5456,0,0.5499445620401169,-0.006890940285672095,0
1,2,0.55,0.0,43,10157,5586,0,0.5499655410062027,-0.006559602326944767,0
1,2,0.55,0.0,44,10394,5717,0,0.5500288628054647,-0.005559586038179072,0
1,2,0.55,0.0,45,10630,5846,0,0.5499529633113829,-0.006758250624398764,0
1,2,0.55,0.0,46,10866,5976,0,0.5499723909442297,-0.006451418394009573,0
1,2,0.55,0.0,47,11102,6106,0,0.5499909926139435,-0.0061576412507922985,0
1,2,0.55,0.0,48,11339,6236,0,0.5499603139606667,-0.006642156147192894,0
1,2,0.55,0.0,49,11575,6366,0,0.5499784017278617,-0.006356488686946006,0
1,2,0.55,0.0,50,11811,6496,0,0.5499957666581999,-0.006082246122278441,0
1,2,0.55,0.0,51,12047,6626,0,0.5500124512326721,-0.005818756504333296,0
1,2,0.55,0.0,52,12283,6756,0,0.5500284946674265,-0.005565399564809023,0
1,2,0.55,0.0,53,12520,6886,0,0.55,-0.006015390701938296,0
1,2,0.55,0.0,54,12756,7016,0,0.5500156788962057,-0.005767784845564871,0
1,2,0.55,0.0,55,12992,7145,0,0.5499538177339901,-0.006744755989037565,0
1,2,0.55,0.0,56,13228,7275,0,0.5499697611127911,-0.006492952261222775,0
1,2,0.55,0.0,57,13465,7406,0,0.5500185666542889,-0.005722181268924352,0
1,2,0.55,0.0,58,13701,7535,0,0.5499598569447486,-0.006649374107063761,0
1,2,0.55,0.0,59,13937,7665,0,0.5499748869914616,-0.006411997612264308,0
1,2,0.55,0.0,60,14173,7795,0,0.5499894164961546,-0.006182532576231776,0
1,2,0.55,0.0,61,14409,7925,0,0.5500034700534389,-0.005960589963525175,0
1,2,0.55,0.0,62,14646,8055,0,0.5499795165915609,-0.006338881498723826,0
1,2,0.55,0.0,63,14882,8185,0,0.5499932804730547,-0.006121509658305683,0
1,2,0.55,0.0,64,15118,8315,0,0.550006614631565,-0.0059109295850576305,0
1,2,0.55,0.0,65,15354,8445,0,0.550019538882376,-0.005706827862847845,0
1,2,0.55,0.0,66,15591,8575,0,0.5499967930216151,-0.006066037141092164,0
1,2,0.55,0.0,67,15827,8705,0,0.5500094774752006,-0.00586571871214781,0
1,2,0.55,0.0,68,16063,8834,0,0.5499595343335616,-0.006654469326201765,0
1,2,0.55,0.0,69,16299,8964,0,0.5499723909442297,-0.006451418394009573,0
1,2,0.55,0.0,70,16535,9094,0,0.5499848805563955,-0.0062541681994612176,0
1,2,0.55,0.0,71,16772,9224,0,0.5499642260911042,-0.006580369484576838,0
1,2,0.55,0.0,72,17008,9354,0,0.5499764816556915,-0.006386812721540107,0
1,2,0.55,0.0,73,17244,9484,0,0.5499884017629321,-0.006198558100814264,0
1,2,0.55,0.0,74,17480,9614,0,0.55,-0.006015390701938296,0
1,2,0.55,0.0,75,17717,9744,0,0.5499802449624654,-0.006327378261034473,0
1,2,0.55,0.0,76,17953,9874,0,0.5499916448504428,-0.00614734062592985,0
1,2,0.55,0.0,77,18189,10004,0,0.5500027489141789,-0.005971978510095337,0
1,2,0.55,0.0,78,18425,10134,0,0.5500135685210312,-0.005801112115551574,0
1,2,0.55,0.0,79,18661,10263,0,0.5499705267670543,-0.0064808599894790745,0
1,2,0.55,0.0,80,18898,10394,0,0.550005291565245,-0.005931823918972328,0
1,2,0.55,0.0,81,19134,10523,0,0.5499634159088533,-0.006593165151034808,0
1,2,0.55,0.0,82,19370,10653,0,0.5499741868869386,-0.00642305454347421,0
1,2,0.55,0.0,83,19606,10783,0,0.5499846985616648,-0.006257042435578087,0
1,2,0.55,0.0,84,19843,10913,0,0.549967242856423,-0.006532724169641002,0
1,2,0.55,0.0,85,20079,11043,0,0.549977588525325,-0.006369331723485581,0
1,2,0.55,0.0,86,20315,11173,0,0.5499876938222988,-0.006209738515070638,0
1,2,0.55,0.0,87,20551,11303,0,0.5499975670283684,-0.006053813556166764,0
1,2,0.55,0.0,88,20787,11433,0,0.5500072160484919,-0.005901431811652203,0
1,2,0.55,0.0,89,21024,11563,0,0.5499904870624048,-0.006165625321346365,0
1,2,0.55,0.0,90,21260,11693,0,0.55,-0.006015390701938296,0
1,2,0.55,0.0,91,21496,11823,0,0.5500093040565687,-0.00586845738374673,0
1,2,0.55,0.0,92,21732,11952,0,0.5499723909442297,-0.006451418394009573,0
1,2,0.55,0.0,93,21969,12083,0,0.550002275934271,-0.005979448023757792,0
1,2,0.55,0.0,94,22205,12212,0,0.5499662238234632,-0.0065488182482268,0
1,2,0.55,0.0,95,22441,12342,0,0.5499754912882671,-0.006402453808352654,0
1,2,0.55,0.0,96,22677,12472,0,0.5499845658596816,-0.006259138193738172,0
1,2,0.55,0.0,97,22913,12602,0,0.5499934534980142,-0.00611877712407412,0
1,2,0.55,0.0,98,23150,12732,0,0.5499784017278617,-0.006356488686946006,0
1,2,0.55,0.0,99,23386,12862,0,0.5499871718121954,-0.006217982561895051,0
1,2,0.55,0.0,100,23622,12992,0,0.5499957666581999,-0.006082246122278441,0
1,2,0.55,0.0,101,23858,13122,0,0.5500041914661749,-0.0059491971130439135,0
1,2,0.55,0.0,102,24094,13251,0,0.5499709471237653,-0.006474221141709792,0
1,2,0.55,0.0,103,24331,13382,0,0.5499979450084255,-0.006047844271702067,0
1,2,0.55,0.0,104,24567,13512,0,0.550006105751618,-0.005918965992231501,0
1,2,0.55,0.0,105,24803,13641,0,0.5499737934927227,-0.00642926752591364,0
1,2,0.55,0.0,106,25039,13771,0,0.5499820280362634,-0.006299218054805968,0
1,2,0.55,0.0,107,25276,13901,0,0.5499683494223769,-0.006515247674069359,0
1,2,0.55,0.0,108,25512,14031,0,0.5499764816556915,-0.006386812721540107,0
1,2,0.55,0.0,109,25748,14161,0,0.5499844648128009,-0.006260734024218438,0
1,2,0.55,0.0,110,25984,14291,0,0.549992302955665,-0.006136947330025098,0
1,2,0.55,0.0,111,26220,14421,0,0.55,-0.006015390701938296,0
1,2,0.55,0.0,112,26457,14551,0,0.5499867709868844,-0.0062243127562381815,0
1,2,0.55,0.0,113,26693,14681,0,0.5499943805492077,-0.0061041364815031425,0
1,2,0.55,0.0,114,26929,14811,0,0.5500018567343756,-0.00598606822438982,0
1,2,0.55,0.0,115,27165,14940,0,0.5499723909442297,-0.006451418394009573,0
1,2,0.55,0.0,116,27402,15071,0,0.5499963506313408,-0.006073023644820373,0
1,2,0.55,0.0,117,27638,15201,0,0.5500036182068166,-0.005958250262440459,0
1,2,0.55,0.0,118,27874,15330,0,0.5499748869914616,-0.006411997612264308,0
1,2,0.55,0.0,119,28110,15460,0,0.5499822127356813,-0.0062963010895075765,0
1,2,0.55,0.0,120,28346,15590,0,0.5499894164961546,-0.006182532576231776,0
1,2,0.55,0.0,121,28583,15720,0,0.5499772592100199,-0.00637453265769042,0
1,2,0.55,0.0,122,28819,15850,0,0.5499843853013637,-0.006261989746266343,0
1,2,0.55,0.0,123,29055,15980,0,0.5499913956289795,-0.006151276523205797,0
1,2,0.55,0.0,124,29291,16110,0,0.5499982929910211,-0.006042348728504277,0
1,2,0.55,0.0,125,29528,16240,0,0.5499864535356273,-0.006229326235700521,0
1,2,0.55,0.0,126,29764,16370,0,0.5499932804730547,-0.006121509658305683,0
1,2,0.55,0.0,127,30000,16500,0,0.55,-0.006015390701938296,0
1,3,0.55,0.35,0,0,0,0,0.0,0.0,0
1,3,0.55,0.35,1,236,130,0,0.5508474576271186,0.0,0
1,3,0.55,0.35,2,472,260,0,0.5508474576271186,0.0,0
1,3,0.55,0.35,3,709,390,0,0.5500705218617772,0.0,0
1,3,0.55,0.35,4,945,520,0,0.5502645502645502,0.0,0
1,3,0.55,0.35,5,1181,650,0,0.550381033022862,0.0,0
1,3,0.55,0.35,6,1417,780,0,0.5504587155963303,0.001225868273583966,0
1,3,0.55,0.35,7,1654,911,0,0.5507859733978234,0.00638825454259187,0
1,3,0.55,0.35,8,1890,1042,0,0.5513227513227513,0.01484911521841455,0
1,3,0.55,0.35,9,2126,1172,0,0.5512699905926622,0.014017849309060661,0
1,3,0.55,0.35,10,2362,1303,0,0.5516511430990686,0.020021268114958742,0
1,3,0.55,0.35,11,2598,1435,0,0.552347959969207,0.030985906073224503,0
1,3,0.55,0.35,12,2835,1567,0,0.5527336860670194,0.037049484206480285,0
1,3,0.55,0.35,13,3071,1698,0,0.5529143601432758,0.039888208710483805,0
1,3,0.55,0.35,14,3307,1831,0,0.5536740247958876,0.05181380717305762,0
1,3,0.55,0.35,15,3543,1963,0,0.554050239909681,0.05771376474976331,0
1,3,0.55,0.35,16,3780,2097,0,0.5547619047619048,0.06886343197555543,0
1,3,0.55,0.35,17,4016,2230,0,0.5552788844621513,0.07695399763713819,0
1,3,0.55,0.35,18,4252,2364,0,0.5559736594543744,0.08781514657235573,0
1,3,0.55,0.35,19,4488,2498,0,0.5565953654188949,0.09752253521341876,0
1,3,0.55,0.35,20,4724,2633,0,0.5573666384419983,0.10955022270500273,0
1,3,0.55,0.35,21,4961,2768,0,0.5579520258012497,0.11866799438387493,0
1,3,0.55,0.35,22,5197,2904,0,0.558783913796421,0.13160872351711633,0
1,3,0.55,0.35,23,5433,3040,0,0.5595435302779311,0.1434083909138414,0
1,3,0.55,0.35,24,5669,3177,0,0.5604162991709296,0.1569459761367312,0
1,3,0.55,0.35,25,5906,3315,0,0.5612935997290891,0.1705326216478299,0
1,3,0.55,0.35,26,6142,3454,0,0.5623575382611528,0.18698124190098267,0
1,3,0.55,0.35,27,6378,3592,0,0.5631859517089997,0.19976708117971168,0
1,3,0.55,0.35,28,6614,3732,0,0.5642576353190203,0.2162797093487501,0
1,3,0.55,0.35,29,6850,3872,0,0.5652554744525548,0.2316263622917936,0
1,3,0.55,0.35,30,7087,4014,0,0.5663891632566671,0.24902952721218696,0
1,3,0.55,0.35,31,7323,4156,0,0.5675269698211116,0.2664609143789599,0
1,3,0.55,0.35,32,7559,4298,0,0.5685937293292763,0.28277213569229626,0
1,3,0.55,0.35,33,7795,4442,0,0.5698524695317512,0.3019795131650788,0
1,3,0.55,0.35,34,8031,4586,0,0.5710372307309177,0.3200193091596847,0
1,3,0.55,0.35,35,8268,4732,0,0.5723270440251572,0.33961617942602546,0
1,3,0.55,0.35,36,8504,4878,0,0.573612417685795,0.35910170866261465,0
1,3,0.55,0.35,37,8740,5025,0,0.5749427917620137,0.3792234885756515,0
1,3,0.55,0.35,38,8976,5172,0,0.5762032085561497,0.39824426533858787,0
1,3,0.55,0.35,39,9213,5322,0,0.5776619993487463,0.42020680046595715,0
1,3,0.55,0.35,40,9449,5472,0,0.5791089004127421,0.4419356138650332,0
1,3,0.55,0.35,41,9685,5623,0,0.5805885389778007,0.46409998849864886,0
1,3,0.55,0.35,42,9921,5775,0,0.5820985787723012,0.4866615980295177,0
1,3,0.55,0.35,43,10157,5928,0,0.5836369006596436,0.5095856697987645,0
1,3,0.55,0.35,44,10394,6083,0,0.585241485472388,0.5334328989348367,0
1,3,0.55,0.35,45,10630,6238,0,0.586829727187206,0.5569729373697481,0
1,3,0.55,0.35,46,10866,6394,0,0.5884410086508375,0.5807894441725263,0
1,3,0.55,0.35,47,11102,6552,0,0.5901639344262295,0.6061841345435885,0
1,3,0.55,0.35,48,11339,6712,0,0.5919393244554193,0.6322746699296021,0
1,3,0.55,0.35,49,11575,6872,0,0.5936933045356372,0.6579738420770874,0
1,3,0.55,0.35,50,11811,7033,0,0.5954618575903818,0.6838097774834693,0
1,3,0.55,0.35,51,12047,7196,0,0.5973271353864033,0.7109757060471171,0
1,3,0.55,0.35,52,12283,7360,0,0.5992021493120573,0.7381980692057459,0
1,3,0.55,0.35,53,12520,7526,0,0.6011182108626199,0.7659285216018773,0
1,3,0.55,0.35,54,12756,7692,0,0.6030103480714958,0.793226119323597,0
1,3,0.55,0.35,55,12992,7860,0,0.6049876847290641,0.8216615022593401,0
1,3,0.55,0.35,56,13228,8030,0,0.6070456607196855,0.8511580001534971,0
1,3,0.55,0.35,57,13465,8201,0,0.6090605272929818,0.8799399023873838,0
1,3,0.55,0.35,58,13701,8374,0,0.611196263046493,0.9103446239841573,0
1,3,0.55,0.35,59,13937,8548,0,0.6133314199612542,0.9406350884204913,0
1,3,0.55,0.35,60,14173,8723,0,0.6154660269526565,0.9708125264431361,0
1,3,0.55,0.35,61,14409,8900,0,0.6176695121104865,1.0018541251389466,0
1,3,0.55,0.35,62,14646,9079,0,0.6198962173972415,1.0331105453632774,0
1,3,0.55,0.35,63,14882,9259,0,0.6221609998656095,1.064786497328696,0
1,3,0.55,0.35,64,15118,9441,0,0.6244873660537108,1.0972039519618357,0
1,3,0.55,0.35,65,15354,9624,0,0.6268073466197733,1.129412380632369,0
1,3,0.55,0.35,66,15591,9810,0,0.6292091591302674,1.1626315361617154,0
1,3,0.55,0.35,67,15827,9997,0,0.6316421305364252,1.1961526143862107,0
1,3,0.55,0.35,68,16063,10185,0,0.6340658656539874,1.2294182989500089,0
1,3,0.55,0.35,69,16299,10376,0,0.6366034726056813,1.264110885865992,0
1,3,0.55,0.35,70,16535,10568,0,0.6391291200483822,1.2985029265481662,0
1,3,0.55,0.35,71,16772,10762,0,0.6416646792272835,1.3328934989920727,0
1,3,0.55,0.35,72,17008,10958,0,0.6442850423330198,1.3682917978025724,0
1,3,0.55,0.35,73,17244,11155,0,0.6468916724657852,1.4033620281733041,0
1,3,0.55,0.35,74,17480,11355,0,0.6495995423340961,1.4396450245605796,0
1,3,0.55,0.35,75,17717,11557,0,0.6523113393915448,1.4758293815039716,0
1,3,0.55,0.35,76,17953,11760,0,0.6550437252826825,1.5121366365062157,0
1,3,0.55,0.35,77,18189,11965,0,0.6578151630106108,1.5488084193097298,0
1,3,0.55,0.35,78,18425,12172,0,0.6606241519674355,1.5858197625139914,0
1,3,0.55,0.35,79,18661,12382,0,0.663522855152457,1.6238485554537445,0
1,3,0.55,0.35,80,18898,12594,0,0.6664197269552333,1.6616877056650947,0
1,3,0.55,0.35,81,19134,12807,0,0.6693320790216368,1.6995636173533113,0
1,3,0.55,0.35,82,19370,13022,0,0.6722767165720186,1.737692225248525,0
1,3,0.55,0.35,83,19606,13240,0,0.6753034785269816,1.7767105554481777,0
1,3,0.55,0.35,84,19843,13460,0,0.6783248500730736,1.81548536952755,0
1,3,0.55,0.35,85,20079,13682,0,0.6814084366751332,1.8548809467205472,0
1,3,0.55,0.35,86,20315,13906,0,0.6845188284518828,1.8944387871565136,0
1,3,0.55,0.35,87,20551,14132,0,0.6876551019415114,1.9341442096825983,0
1,3,0.55,0.35,88,20787,14360,0,0.6908163756193775,1.9739832964773854,0
1,3,0.55,0.35,89,21024,14592,0,0.6940639269406392,2.014720281506267,0
1,3,0.55,0.35,90,21260,14825,0,0.6973189087488241,2.05535965639363,0
1,3,0.55,0.35,91,21496,15060,0,0.7005954596203945,2.0960771882045783,0
1,3,0.55,0.35,92,21732,15298,0,0.7039388919565618,2.137430023904993,0
1,3,0.55,0.35,93,21969,15539,0,0.7073148527470526,2.1789863760390706,0
1,3,0.55,0.35,94,22205,15781,0,0.7106957892366584,2.220405665852806,0
1,3,0.55,0.35,95,22441,16026,0,0.7141392986052315,2.262389472724623,0
1,3,0.55,0.35,96,22677,16273,0,0.7175993297173348,2.3043713069733958,0
1,3,0.55,0.35,97,22913,16523,0,0.7211190154061013,2.346869774510665,0
1,3,0.55,0.35,98,23150,16776,0,0.7246652267818574,2.3894792614794937,0
1,3,0.55,0.35,99,23386,17031,0,0.7282562216710853,2.43241489140463,0
1,3,0.55,0.35,100,23622,17288,0,0.7318601303869274,2.4752925934394194,0
1,3,0.55,0.35,101,23858,17548,0,0.7355184843658311,2.5186026491194937,0
1,3,0.55,0.35,102,24094,17811,0,0.7392296837386901,2.5623187722116407,0
1,3,0.55,0.35,103,24331,18077,0,0.7429616538572192,2.6060588053119087,0
1,3,0.55,0.35,104,24567,18345,0,0.7467334228843571,2.650042624588058,0
1,3,0.55,0.35,105,24803,18615,0,0.750514050719671,2.6939073650668948,0
1,3,0.55,0.35,106,25039,18888,0,0.7543432245696713,2.738110697562068,0
1,3,0.55,0.35,107,25276,19165,0,0.7582291501819908,2.7827403573815923,0
1,3,0.55,0.35,108,25512,19444,0,0.762151144559423,2.8275529427652195,0
1,3,0.55,0.35,109,25748,19725,0,0.7660789187509709,2.87220104790371,0
1,3,0.55,0.35,110,25984,20010,0,0.7700892857142857,2.9175524409157862,0
1,3,0.55,0.35,111,26220,20297,0,0.7741037376048817,2.9627141067268017,0
1,3,0.55,0.35,112,26457,20588,0,0.7781683486411913,3.0082020645213103,0
1,3,0.55,0.35,113,26693,20880,0,0.7822275502940846,3.053392976818236,0
1,3,0.55,0.35,114,26929,21176,0,0.7863641427457388,3.0992048588575742,0
1,3,0.55,0.35,115,27165,21475,0,0.7905392968893797,3.14520008208399,0
1,3,0.55,0.35,116,27402,21778,0,0.7947595066053573,3.191445449018044,0
